Ordem	Plot	Epoca 	plot_name	Acession_name	bloco	plant_number	Qinz1	Qinz2	Qinz3	Qinz4	Qinz5	Qinz6	Qinz7	Qinz8	Qinz9	Qinz10	Qinz11	Qinz12	Qinz13	Qinz14	Qinz15	Qinz16	Qinz17	Qinz18	Qinz19	NM	NP
1282	44	3	BRS-Mulatinha.3.2.2	BRS-Mulatinha	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.105263158	12
1287	45	3	BGM-0630.3.2.2	BGM-0630	2	2	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	3	0	3	0.473684211	70
1286	45	3	BGM-0630.3.2.1	BGM-0630	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	3	0	0	0	0.315789474	62
1288	45	3	BGM-0630.3.2.3	BGM-0630	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1289	45	3	BGM-0630.3.2.4	BGM-0630	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1290	45	3	BGM-0630.3.2.5	BGM-0630	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1291	46	3	BGM-0195.3.2.1	BGM-0195	2	1	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0.263157895	82
1292	46	3	BGM-0195.3.2.2	BGM-0195	2	2	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0.210526316	74
1293	46	3	BGM-0195.3.2.3	BGM-0195	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1294	46	3	BGM-0195.3.2.4	BGM-0195	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1295	46	3	BGM-0195.3.2.5	BGM-0195	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1300	47	3	BRS-Verdinha.3.2.5	BRS-Verdinha	2	5	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	3	0	3	0.578947368	106
1296	47	3	BRS-Verdinha.3.2.1	BRS-Verdinha	2	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	3	0	0	0.315789474	64
1297	47	3	BRS-Verdinha.3.2.2	BRS-Verdinha	2	2	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	0	3	0	3	0.578947368	96
1298	47	3	BRS-Verdinha.3.2.3	BRS-Verdinha	2	3	0	0	0	0	0	0	0	0	0	2	0	0	2	3	0	0	3	0	3	0.684210526	128
1299	47	3	BRS-Verdinha.3.2.4	BRS-Verdinha	2	4	0	0	0	0	0	0	0	0	0	0	2	0	3	3	0	0	3	0	3	0.736842105	138
1303	48	3	BRS-GemadeOvo.3.2.3	BRS-GemadeOvo	2	3	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	0	0	3	0.421052632	74
1304	48	3	BRS-GemadeOvo.3.2.4	BRS-GemadeOvo	2	4	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	3	3	0	3	0.684210526	106
1302	48	3	BRS-GemadeOvo.3.2.2	BRS-GemadeOvo	2	2	0	0	0	0	0	0	0	0	0	1	0	0	2	3	0	3	3	0	0	0.631578947	126
1305	48	3	BRS-GemadeOvo.3.2.5	BRS-GemadeOvo	2	5	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	2	0	0	0	0.315789474	72
1301	48	3	BRS-GemadeOvo.3.2.1	BRS-GemadeOvo	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1308	49	3	BGM-0590.3.2.3	BGM-0590	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0.210526316	36
1309	49	3	BGM-0590.3.2.4	BGM-0590	2	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0.210526316	38
1306	49	3	BGM-0590.3.2.1	BGM-0590	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	3	3	0	3	0.684210526	110
1307	49	3	BGM-0590.3.2.2	BGM-0590	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0.263157895	28
1310	49	3	BGM-0590.3.2.5	BGM-0590	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1313	50	3	BGM-1760.3.2.3	BGM-1760	2	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0.210526316	54
1311	50	3	BGM-1760.3.2.1	BGM-1760	2	1	0	0	0	0	0	0	1	1	0	3	0	0	3	0	0	3	0	0	3	0.736842105	182
1315	50	3	BGM-1760.3.2.5	BGM-1760	2	5	0	0	1	0	0	0	1	3	0	0	3	0	3	0	0	3	3	0	0	0.894736842	270
1312	50	3	BGM-1760.3.2.2	BGM-1760	2	2	1	0	0	1	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0.421052632	208
1314	50	3	BGM-1760.3.2.4	BGM-1760	2	4	0	0	1	0	0	0	1	2	0	0	3	0	3	0	0	0	0	0	0	0.526315789	204
1316	51	3	BGM-1118.3.2.1	BGM-1118	2	1	0	0	0	0	0	0	0	0	0	2	0	0	3	3	0	3	0	0	3	0.736842105	148
1317	51	3	BGM-1118.3.2.2	BGM-1118	2	2	0	0	0	0	0	0	1	0	0	2	0	0	3	3	0	3	3	0	3	0.947368421	192
1318	51	3	BGM-1118.3.2.3	BGM-1118	2	3	0	0	0	0	0	0	1	0	0	2	0	0	3	3	0	3	3	0	0	0.789473684	186
1319	51	3	BGM-1118.3.2.4	BGM-1118	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1320	51	3	BGM-1118.3.2.5	BGM-1118	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1321	52	3	BGM-1128.3.2.1	BGM-1128	2	1	0	0	0	0	0	0	1	0	0	2	3	0	3	0	0	3	3	0	0	0.789473684	204
1322	52	3	BGM-1128.3.2.2	BGM-1128	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1323	52	3	BGM-1128.3.2.3	BGM-1128	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1324	52	3	BGM-1128.3.2.4	BGM-1128	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1325	52	3	BGM-1128.3.2.5	BGM-1128	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1327	53	3	BGM-1511.3.2.2	BGM-1511	2	2	0	0	0	0	0	0	1	1	0	2	0	0	3	0	0	3	0	0	0	0.526315789	156
1326	53	3	BGM-1511.3.2.1	BGM-1511	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.052631579	26
1328	53	3	BGM-1511.3.2.3	BGM-1511	2	3	0	0	0	0	0	0	1	0	0	2	0	0	3	0	0	0	0	0	0	0.315789474	108
1329	53	3	BGM-1511.3.2.4	BGM-1511	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1330	53	3	BGM-1511.3.2.5	BGM-1511	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1331	54	3	BRS-Formosa.3.2.1	BRS-Formosa	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	0	0	0	0.263157895	60
1332	54	3	BRS-Formosa.3.2.2	BRS-Formosa	2	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	3	0	0	0	0.263157895	56
1333	54	3	BRS-Formosa.3.2.3	BRS-Formosa	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1334	54	3	BRS-Formosa.3.2.4	BRS-Formosa	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1335	54	3	BRS-Formosa.3.2.5	BRS-Formosa	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1337	55	3	BGM-1722.3.2.2	BGM-1722	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0.105263158	26
1336	55	3	BGM-1722.3.2.1	BGM-1722	2	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0.157894737	54
1338	55	3	BGM-1722.3.2.3	BGM-1722	2	3	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0.105263158	32
1339	55	3	BGM-1722.3.2.4	BGM-1722	2	4	0	0	0	0	0	0	0	1	0	0	2	0	3	0	0	0	0	0	0	0.315789474	102
1340	55	3	BGM-1722.3.2.5	BGM-1722	2	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.052631579	16
1343	56	3	VassouraPreta.3.2.3	VassouraPreta	2	3	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0.157894737	42
1341	56	3	VassouraPreta.3.2.1	VassouraPreta	2	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	3	0	0	3	0.473684211	78
1342	56	3	VassouraPreta.3.2.2	VassouraPreta	2	2	0	0	0	0	0	0	1	0	0	0	1	0	0	3	0	0	0	0	3	0.421052632	86
1345	56	3	VassouraPreta.3.2.5	VassouraPreta	2	5	0	0	0	0	0	0	0	1	0	0	1	0	0	3	0	0	0	0	2	0.368421053	82
1344	56	3	VassouraPreta.3.2.4	VassouraPreta	2	4	0	0	0	0	0	0	0	1	0	0	1	0	0	3	0	0	3	0	2	0.526315789	100
1350	57	3	BRS-Tapioqueira.3.2.5	BRS-Tapioqueira	2	5	0	0	0	0	0	0	0	0	0	2	0	0	3	3	0	0	3	0	3	0.736842105	142
1349	57	3	BRS-Tapioqueira.3.2.4	BRS-Tapioqueira	2	4	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	3	0	0	0	0.315789474	72
1346	57	3	BRS-Tapioqueira.3.2.1	BRS-Tapioqueira	2	1	0	0	0	0	0	0	0	1	0	0	3	0	0	3	0	0	0	0	0	0.368421053	114
1348	57	3	BRS-Tapioqueira.3.2.3	BRS-Tapioqueira	2	3	0	0	0	0	0	0	1	0	0	1	0	0	2	3	0	0	0	0	0	0.368421053	110
1347	57	3	BRS-Tapioqueira.3.2.2	BRS-Tapioqueira	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1351	58	3	BGM-0707.3.2.1	BGM-0707	2	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0.157894737	60
1352	58	3	BGM-0707.3.2.2	BGM-0707	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.052631579	20
1353	58	3	BGM-0707.3.2.3	BGM-0707	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354	58	3	BGM-0707.3.2.4	BGM-0707	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1355	58	3	BGM-0707.3.2.5	BGM-0707	2	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.052631579	26
1359	59	3	Salangor.3.2.4	Salangor	2	4	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	3	0.368421053	60
1360	59	3	Salangor.3.2.5	Salangor	2	5	0	0	0	0	0	0	0	0	0	1	0	0	2	3	0	0	0	0	3	0.473684211	90
1358	59	3	Salangor.3.2.3	Salangor	2	3	0	0	0	0	0	0	0	0	0	1	0	0	3	3	0	0	3	0	3	0.684210526	122
1356	59	3	Salangor.3.2.1	Salangor	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	3	0	0	0.315789474	56
1357	59	3	Salangor.3.2.2	Salangor	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0.105263158	24
1361	60	3	BRS-PotiBranca.3.2.1	BRS-PotiBranca	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1362	60	3	BRS-PotiBranca.3.2.2	BRS-PotiBranca	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1363	60	3	BRS-PotiBranca.3.2.3	BRS-PotiBranca	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1364	60	3	BRS-PotiBranca.3.2.4	BRS-PotiBranca	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1365	60	3	BRS-PotiBranca.3.2.5	BRS-PotiBranca	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1368	61	3	BRS-Kiriris.3.2.3	BRS-Kiriris	2	3	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	3	0.368421053	58
1366	61	3	BRS-Kiriris.3.2.1	BRS-Kiriris	2	1	0	0	0	0	0	0	1	0	0	0	1	0	0	3	0	3	3	0	3	0.736842105	128
1367	61	3	BRS-Kiriris.3.2.2	BRS-Kiriris	2	2	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	3	3	0	3	0.631578947	104
1369	61	3	BRS-Kiriris.3.2.4	BRS-Kiriris	2	4	0	0	0	0	0	0	1	0	0	0	1	0	0	3	0	3	3	0	3	0.736842105	128
1370	61	3	BRS-Kiriris.3.2.5	BRS-Kiriris	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1371	62	3	BRS-NovoHorizonte.3.2.1	BRS-NovoHorizonte	2	1	0	0	0	0	0	0	0	1	0	0	0	0	1	3	0	3	3	0	0	0.578947368	116
1373	62	3	BRS-NovoHorizonte.3.2.3	BRS-NovoHorizonte	2	3	0	0	0	0	0	0	0	0	0	0	1	0	2	3	0	0	3	0	3	0.631578947	106
1372	62	3	BRS-NovoHorizonte.3.2.2	BRS-NovoHorizonte	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	2	0	3	0.473684211	68
1374	62	3	BRS-NovoHorizonte.3.2.4	BRS-NovoHorizonte	2	4	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	3	0	0	0	0.263157895	56
1375	62	3	BRS-NovoHorizonte.3.2.5	BRS-NovoHorizonte	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0.105263158	24
1376	63	3	2011-34-41.3.2.1	2011-34-41	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1377	63	3	2011-34-41.3.2.2	2011-34-41	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1378	63	3	2011-34-41.3.2.3	2011-34-41	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1379	63	3	2011-34-41.3.2.4	2011-34-41	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1380	63	3	2011-34-41.3.2.5	2011-34-41	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1384	64	3	Eucalipto.3.2.4	Eucalipto	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0.263157895	52
1385	64	3	Eucalipto.3.2.5	Eucalipto	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	3	0	3	0.526315789	64
1383	64	3	Eucalipto.3.2.3	Eucalipto	2	3	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	3	0.368421053	52
1381	64	3	Eucalipto.3.2.1	Eucalipto	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0.105263158	22
1382	64	3	Eucalipto.3.2.2	Eucalipto	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1387	65	3	Corrente.3.2.2	Corrente	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0.263157895	30
1388	65	3	Corrente.3.2.3	Corrente	2	3	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	3	0	0	3	0.421052632	68
1389	65	3	Corrente.3.2.4	Corrente	2	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	3	0	0	0.368421053	56
1386	65	3	Corrente.3.2.1	Corrente	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	3	0	3	0.578947368	88
1390	65	3	Corrente.3.2.5	Corrente	2	5	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	3	0	3	0.526315789	74
1395	66	3	BGM-0935.3.2.5	BGM-0935	2	5	0	0	0	0	0	1	1	0	0	3	0	0	3	3	0	3	0	0	0	0.736842105	216
1391	66	3	BGM-0935.3.2.1	BGM-0935	2	1	0	0	0	0	0	0	1	1	0	0	2	0	2	0	0	0	0	0	0	0.315789474	114
1392	66	3	BGM-0935.3.2.2	BGM-0935	2	2	0	0	0	0	1	0	1	0	0	3	0	0	3	0	0	0	0	0	0	0.421052632	158
1393	66	3	BGM-0935.3.2.3	BGM-0935	2	3	0	0	0	0	0	0	1	2	0	0	3	0	0	0	0	0	0	0	0	0.315789474	128
1394	66	3	BGM-0935.3.2.4	BGM-0935	2	4	0	0	0	0	1	1	3	0	0	0	0	0	3	0	0	0	0	0	0	0.421052632	178
1396	67	3	2011-34-45.3.2.1	2011-34-45	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	3	0.368421053	42
1400	67	3	2011-34-45.3.2.5	2011-34-45	2	5	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	3	3	0	0	0.526315789	102
1399	67	3	2011-34-45.3.2.4	2011-34-45	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1398	67	3	2011-34-45.3.2.3	2011-34-45	2	3	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	3	3	0	0	0.526315789	94
1397	67	3	2011-34-45.3.2.2	2011-34-45	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1401	68	3	BRSCS-01.3.2.1	BRSCS-01	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.157894737	6
1402	68	3	BRSCS-01.3.2.2	BRSCS-01	2	2	0	0	0	0	0	0	1	0	0	2	0	0	3	0	0	0	0	0	0	0.315789474	108
1403	68	3	BRSCS-01.3.2.3	BRSCS-01	2	3	0	0	0	0	0	0	0	1	0	0	2	0	3	0	0	0	0	0	0	0.315789474	102
1404	68	3	BRSCS-01.3.2.4	BRSCS-01	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1405	68	3	BRSCS-01.3.2.5	BRSCS-01	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1407	69	3	BGM-0598.3.2.2	BGM-0598	2	2	0	0	0	0	0	0	0	0	0	0	1	0	2	3	0	0	2	0	0	0.421052632	94
1409	69	3	BGM-0598.3.2.4	BGM-0598	2	4	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	3	2	0	0	0.473684211	86
1408	69	3	BGM-0598.3.2.3	BGM-0598	2	3	0	0	0	0	0	0	0	0	0	1	0	0	2	3	0	3	3	0	0	0.631578947	126
1410	69	3	BGM-0598.3.2.5	BGM-0598	2	5	0	0	0	0	0	0	0	0	0	1	0	0	2	3	0	3	3	0	0	0.631578947	126
1406	69	3	BGM-0598.3.2.1	BGM-0598	2	1	0	0	0	0	0	0	0	0	0	0	1	0	3	3	0	3	0	0	0	0.526315789	120
1412	70	3	BRS-Dourada.3.2.2	BRS-Dourada	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	3	0	0	3	0.526315789	84
1411	70	3	BRS-Dourada.3.2.1	BRS-Dourada	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0.157894737	42
1413	70	3	BRS-Dourada.3.2.3	BRS-Dourada	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1414	70	3	BRS-Dourada.3.2.4	BRS-Dourada	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1415	70	3	BRS-Dourada.3.2.5	BRS-Dourada	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1416	71	3	Equador72.3.2.1	Equador72	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1417	71	3	Equador72.3.2.2	Equador72	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1418	71	3	Equador72.3.2.3	Equador72	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1419	71	3	Equador72.3.2.4	Equador72	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1420	71	3	Equador72.3.2.5	Equador72	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1423	72	3	BGM-0593.3.2.3	BGM-0593	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1422	72	3	BGM-0593.3.2.2	BGM-0593	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0.105263158	24
1421	72	3	BGM-0593.3.2.1	BGM-0593	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0.315789474	42
1424	72	3	BGM-0593.3.2.4	BGM-0593	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1425	72	3	BGM-0593.3.2.5	BGM-0593	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1426	73	3	BGM-0702.3.2.1	BGM-0702	2	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0.105263158	46
1427	73	3	BGM-0702.3.2.2	BGM-0702	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1428	73	3	BGM-0702.3.2.3	BGM-0702	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1429	73	3	BGM-0702.3.2.4	BGM-0702	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1430	73	3	BGM-0702.3.2.5	BGM-0702	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1431	74	3	BGM-0062.3.2.1	BGM-0062	2	1	0	0	0	0	0	0	1	0	0	1	0	0	3	3	0	0	0	0	3	0.578947368	130
1432	74	3	BGM-0062.3.2.2	BGM-0062	2	2	0	0	0	0	0	0	0	1	0	1	0	0	0	3	0	3	3	0	3	0.736842105	128
1433	74	3	BGM-0062.3.2.3	BGM-0062	2	3	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	0	2	0	0	0.368421053	82
1435	74	3	BGM-0062.3.2.5	BGM-0062	2	5	0	0	0	0	0	0	0	0	0	2	0	0	3	3	0	0	0	0	0	0.421052632	118
1434	74	3	BGM-0062.3.2.4	BGM-0062	2	4	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0.210526316	74
1436	75	3	BGM-0630.3.3.1	BGM-0630	3	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	3	3	0	0	0.473684211	80
1440	75	3	BGM-0630.3.3.5	BGM-0630	3	5	0	0	0	0	0	0	1	1	0	0	3	0	0	0	3	3	3	0	3	0.894736842	182
1437	75	3	BGM-0630.3.3.2	BGM-0630	3	2	0	0	0	0	0	0	0	0	0	2	3	0	0	0	3	3	3	0	0	0.736842105	166
1438	75	3	BGM-0630.3.3.3	BGM-0630	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1439	75	3	BGM-0630.3.3.4	BGM-0630	3	4	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0.157894737	60
1445	76	3	BGM-1722.3.3.5	BGM-1722	3	5	0	0	0	0	0	0	1	0	0	2	0	0	3	0	3	0	2	0	0	0.578947368	150
1441	76	3	BGM-1722.3.3.1	BGM-1722	3	1	0	0	0	0	0	0	1	0	0	2	0	0	3	0	3	0	0	0	0	0.473684211	138
1443	76	3	BGM-1722.3.3.3	BGM-1722	3	3	0	0	0	0	0	0	1	0	0	2	0	0	3	0	0	1	2	0	0	0.473684211	128
1442	76	3	BGM-1722.3.3.2	BGM-1722	3	2	0	0	0	0	0	0	0	1	0	1	0	0	3	0	3	0	0	0	0	0.421052632	116
1444	76	3	BGM-1722.3.3.4	BGM-1722	3	4	0	0	0	0	0	0	1	0	0	1	0	0	2	0	3	0	0	0	0	0.368421053	104
1450	77	3	Cigana.3.3.5	Cigana	3	5	0	0	0	0	0	0	0	0	0	1	2	0	0	0	3	0	2	0	3	0.578947368	104
1446	77	3	Cigana.3.3.1	Cigana	3	1	0	0	0	0	0	0	0	0	0	1	3	0	0	0	3	3	3	0	0	0.684210526	146
1447	77	3	Cigana.3.3.2	Cigana	3	2	0	0	0	0	0	0	0	0	0	2	3	0	0	0	3	0	3	0	3	0.736842105	148
1448	77	3	Cigana.3.3.3	Cigana	3	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	3	0	3	0.578947368	72
1449	77	3	Cigana.3.3.4	Cigana	3	4	0	0	0	0	0	0	0	0	0	1	0	0	2	0	3	3	0	0	3	0.631578947	108
1455	78	3	BRS-Kiriris.3.3.5	BRS-Kiriris	3	5	0	0	0	0	0	0	0	0	0	1	1	0	3	0	0	0	3	0	3	0.578947368	104
1452	78	3	BRS-Kiriris.3.3.2	BRS-Kiriris	3	2	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	3	0	0	0.368421053	80
1451	78	3	BRS-Kiriris.3.3.1	BRS-Kiriris	3	1	0	0	0	0	0	0	0	0	0	1	0	0	3	0	3	0	3	0	3	0.684210526	116
1453	78	3	BRS-Kiriris.3.3.3	BRS-Kiriris	3	3	0	0	0	0	0	0	1	0	0	1	0	0	3	0	0	3	3	0	3	0.736842105	136
1454	78	3	BRS-Kiriris.3.3.4	BRS-Kiriris	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1456	79	3	VassouraPreta.3.3.1	VassouraPreta	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1457	79	3	VassouraPreta.3.3.2	VassouraPreta	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1458	79	3	VassouraPreta.3.3.3	VassouraPreta	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1459	79	3	VassouraPreta.3.3.4	VassouraPreta	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1460	79	3	VassouraPreta.3.3.5	VassouraPreta	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1465	80	3	BRS-Caipira.3.3.5	BRS-Caipira	3	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	3	0	0	3	0.526315789	78
1461	80	3	BRS-Caipira.3.3.1	BRS-Caipira	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.157894737	6
1463	80	3	BRS-Caipira.3.3.3	BRS-Caipira	3	3	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	3	0	0	0	0.421052632	102
