Ordem	Plot	Epoca 	plot_name	Acession_name	bloco	plant_number	Q1	Q2	Q3	Q4	Q5	Q6	Q7	Q8	Q9	Q10	Q11	Q12	Q13	Q14	Q15	Q16	Q17	Q18	Q19	Q20	Q21	Q22	NM	NP
1231	34	3	Equador72.3.1.1	Equador72	1	1	0	0	0	0	0	0	0	0	0	1	0	0	3	3	0	3	0	0	0	0	0	0	0.45	182
1232	34	3	Equador72.3.1.2	Equador72	1	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0.09	46
1233	34	3	Equador72.3.1.3	Equador72	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1234	34	3	Equador72.3.1.4	Equador72	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1235	34	3	Equador72.3.1.5	Equador72	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1236	35	3	BGM-0593.3.1.1	BGM-0593	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1237	35	3	BGM-0593.3.1.2	BGM-0593	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	3	0	3	0	3	0	0.64	150
1238	35	3	BGM-0593.3.1.3	BGM-0593	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	3	0	3	0	3	0	0.59	132
1239	35	3	BGM-0593.3.1.4	BGM-0593	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	3	0	3	0	3	0	0.59	132
1240	35	3	BGM-0593.3.1.5	BGM-0593	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1241	36	3	BGM-0062.3.1.1	BGM-0062	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0.14	58
1242	36	3	BGM-0062.3.1.2	BGM-0062	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1243	36	3	BGM-0062.3.1.3	BGM-0062	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1244	36	3	BGM-0062.3.1.4	BGM-0062	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1245	36	3	BGM-0062.3.1.5	BGM-0062	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1246	37	3	BGM-0702.3.1.1	BGM-0702	1	1	0	0	0	0	0	0	1	0	0	2	0	0	3	3	0	3	0	0	0	0	0	0	0.55	240
1247	37	3	BGM-0702.3.1.2	BGM-0702	1	2	0	0	0	0	0	0	0	1	0	0	2	0	3	0	0	3	3	0	0	0	0	0	0.55	216
1248	37	3	BGM-0702.3.1.3	BGM-0702	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1249	37	3	BGM-0702.3.1.4	BGM-0702	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1250	37	3	BGM-0702.3.1.5	BGM-0702	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1251	38	3	Correntao.3.2.1	Correntao	2	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	3	3	0	0	0	3	0	0.55	156
1252	38	3	Correntao.3.2.2	Correntao	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0.18	62
1253	38	3	Correntao.3.2.3	Correntao	2	3	0	0	0	0	0	0	0	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0.23	104
1254	38	3	Correntao.3.2.4	Correntao	2	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	2	0	0	0	2	2	0.50	118
1255	38	3	Correntao.3.2.5	Correntao	2	5	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	3	0	0	0	0	3	0.45	116
1256	39	3	NegaMaluca.3.2.1	NegaMaluca	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1257	39	3	NegaMaluca.3.2.2	NegaMaluca	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.05	20
1258	39	3	NegaMaluca.3.2.3	NegaMaluca	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1259	39	3	NegaMaluca.3.2.4	NegaMaluca	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1260	39	3	NegaMaluca.3.2.5	NegaMaluca	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1261	40	3	BGM-0945.3.2.1	BGM-0945	2	1	0	0	0	0	0	0	0	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0.23	104
1262	40	3	BGM-0945.3.2.2	BGM-0945	2	2	0	0	0	0	0	0	0	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0.23	110
1263	40	3	BGM-0945.3.2.3	BGM-0945	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1264	40	3	BGM-0945.3.2.4	BGM-0945	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1265	40	3	BGM-0945.3.2.5	BGM-0945	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1266	41	3	BRS-Caipira.3.2.1	BRS-Caipira	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1267	41	3	BRS-Caipira.3.2.2	BRS-Caipira	2	2	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	2	0	0	0	0	0	0.27	110
1268	41	3	BRS-Caipira.3.2.3	BRS-Caipira	2	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.09	24
1269	41	3	BRS-Caipira.3.2.4	BRS-Caipira	2	4	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	3	0	0	0	0	3	0	0.41	118
1270	41	3	BRS-Caipira.3.2.5	BRS-Caipira	2	5	0	0	0	0	0	0	1	0	0	0	0	0	2	3	0	0	1	0	0	0	0	0	0.32	138
1271	42	3	Cigana.3.2.1	Cigana	2	1	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	0	3	0	3	0	3	0	0.64	172
1272	42	3	Cigana.3.2.2	Cigana	2	2	0	0	0	0	0	0	0	0	0	2	0	0	3	3	0	0	3	0	3	3	0	0	0.77	244
1273	42	3	Cigana.3.2.3	Cigana	2	3	0	0	0	0	0	0	0	0	0	2	0	0	3	3	0	3	3	0	0	3	0	0	0.77	262
1274	42	3	Cigana.3.2.4	Cigana	2	4	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	3	2	0	3	3	0	0	0.64	174
1275	42	3	Cigana.3.2.5	Cigana	2	5	0	0	0	0	0	0	1	0	0	1	0	0	2	3	0	3	3	0	0	2	0	0	0.68	242
1276	43	3	2011-34-69.3.2.1	2011-34-69	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	3	0	0	0	0.36	96
1277	43	3	2011-34-69.3.2.2	2011-34-69	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0.09	20
1278	43	3	2011-34-69.3.2.3	2011-34-69	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.05	12
1279	43	3	2011-34-69.3.2.4	2011-34-69	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0.27	60
1280	43	3	2011-34-69.3.2.5	2011-34-69	2	5	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	3	0	3	0	0	0	0.41	118
1281	44	3	BRS-Mulatinha.3.2.1	BRS-Mulatinha	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	3	0	0	0	3	0	0.50	142
1282	44	3	BRS-Mulatinha.3.2.2	BRS-Mulatinha	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0.09	24
1283	44	3	BRS-Mulatinha.3.2.3	BRS-Mulatinha	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0.14	12
1284	44	3	BRS-Mulatinha.3.2.4	BRS-Mulatinha	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	3	0	0	0	0.41	114
1285	44	3	BRS-Mulatinha.3.2.5	BRS-Mulatinha	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	3	0	0	0	0.36	96
1286	45	3	BGM-0630.3.2.1	BGM-0630	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	3	0	0	0	0	0	0	0.27	98
1287	45	3	BGM-0630.3.2.2	BGM-0630	2	2	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	3	0	3	0	0	0	0.41	124
1288	45	3	BGM-0630.3.2.3	BGM-0630	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1289	45	3	BGM-0630.3.2.4	BGM-0630	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1290	45	3	BGM-0630.3.2.5	BGM-0630	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1291	46	3	BGM-0195.3.2.1	BGM-0195	2	1	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0.23	112
1292	46	3	BGM-0195.3.2.2	BGM-0195	2	2	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0.18	98
1293	46	3	BGM-0195.3.2.3	BGM-0195	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1294	46	3	BGM-0195.3.2.4	BGM-0195	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1295	46	3	BGM-0195.3.2.5	BGM-0195	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1296	47	3	BRS-Verdinha.3.2.1	BRS-Verdinha	2	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	3	0	0	0	1	0	0.32	104
1297	47	3	BRS-Verdinha.3.2.2	BRS-Verdinha	2	2	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	0	3	0	3	0	0	0	0.50	162
1298	47	3	BRS-Verdinha.3.2.3	BRS-Verdinha	2	3	0	0	0	0	0	0	0	0	0	2	0	0	2	3	0	0	3	0	3	0	0	0	0.59	206
1299	47	3	BRS-Verdinha.3.2.4	BRS-Verdinha	2	4	0	0	0	0	0	0	0	0	0	0	2	0	3	3	0	0	3	0	3	0	0	0	0.64	222
1300	47	3	BRS-Verdinha.3.2.5	BRS-Verdinha	2	5	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	3	0	3	0	0	0	0.50	172
1301	48	3	BRS-GemadeOvo.3.2.1	BRS-GemadeOvo	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1302	48	3	BRS-GemadeOvo.3.2.2	BRS-GemadeOvo	2	2	0	0	0	0	0	0	0	0	0	1	0	0	2	3	0	3	3	0	0	0	0	0	0.55	198
1303	48	3	BRS-GemadeOvo.3.2.3	BRS-GemadeOvo	2	3	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	0	0	3	0	0	0	0.36	122
1304	48	3	BRS-GemadeOvo.3.2.4	BRS-GemadeOvo	2	4	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	3	3	0	3	0	0	0	0.59	184
1305	48	3	BRS-GemadeOvo.3.2.5	BRS-GemadeOvo	2	5	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	2	0	0	0	0	0	0	0.27	108
1306	49	3	BGM-0590.3.2.1	BGM-0590	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	3	3	0	3	3	0	0	0.73	206
1307	49	3	BGM-0590.3.2.2	BGM-0590	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	3	3	0	0.50	88
1308	49	3	BGM-0590.3.2.3	BGM-0590	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0.18	60
1309	49	3	BGM-0590.3.2.4	BGM-0590	2	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	3	0.32	68
1310	49	3	BGM-0590.3.2.5	BGM-0590	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1311	50	3	BGM-1760.3.2.1	BGM-1760	2	1	0	0	0	0	0	0	1	1	0	3	0	0	3	0	0	3	0	0	3	0	0	0	0.64	266
1312	50	3	BGM-1760.3.2.2	BGM-1760	2	2	1	0	0	1	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0.36	256
1313	50	3	BGM-1760.3.2.3	BGM-1760	2	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0.18	78
1314	50	3	BGM-1760.3.2.4	BGM-1760	2	4	0	0	1	0	0	0	1	2	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0.45	264
1315	50	3	BGM-1760.3.2.5	BGM-1760	2	5	0	0	1	0	0	0	1	3	0	0	3	0	3	0	0	3	3	0	0	0	0	0	0.77	372
1316	51	3	BGM-1118.3.2.1	BGM-1118	2	1	0	0	0	0	0	0	0	0	0	2	0	0	3	3	0	3	0	0	3	0	0	0	0.64	232
1317	51	3	BGM-1118.3.2.2	BGM-1118	2	2	0	0	0	0	0	0	1	0	0	2	0	0	3	3	0	3	3	0	3	0	0	0	0.82	300
1318	51	3	BGM-1118.3.2.3	BGM-1118	2	3	0	0	0	0	0	0	1	0	0	2	0	0	3	3	0	3	3	0	0	0	0	0	0.68	276
1319	51	3	BGM-1118.3.2.4	BGM-1118	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1320	51	3	BGM-1118.3.2.5	BGM-1118	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1321	52	3	BGM-1128.3.2.1	BGM-1128	2	1	0	0	0	0	0	0	1	0	0	2	3	0	3	0	0	3	3	0	0	0	0	0	0.68	294
1322	52	3	BGM-1128.3.2.2	BGM-1128	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1323	52	3	BGM-1128.3.2.3	BGM-1128	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1324	52	3	BGM-1128.3.2.4	BGM-1128	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1325	52	3	BGM-1128.3.2.5	BGM-1128	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1326	53	3	BGM-1511.3.2.1	BGM-1511	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	32
1327	53	3	BGM-1511.3.2.2	BGM-1511	2	2	0	0	0	0	0	0	1	1	0	2	0	0	3	0	0	3	0	0	0	0	0	0	0.45	216
1328	53	3	BGM-1511.3.2.3	BGM-1511	2	3	0	0	0	0	0	0	1	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0.27	144
1329	53	3	BGM-1511.3.2.4	BGM-1511	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1330	53	3	BGM-1511.3.2.5	BGM-1511	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1331	54	3	BRS-Formosa.3.2.1	BRS-Formosa	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	0	0	0	0	0	0	0.23	90
1332	54	3	BRS-Formosa.3.2.2	BRS-Formosa	2	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	3	0	0	0	0	0	0	0.23	86
1333	54	3	BRS-Formosa.3.2.3	BRS-Formosa	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1334	54	3	BRS-Formosa.3.2.4	BRS-Formosa	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1335	54	3	BRS-Formosa.3.2.5	BRS-Formosa	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1336	55	3	BGM-1722.3.2.1	BGM-1722	2	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0.14	72
1337	55	3	BGM-1722.3.2.2	BGM-1722	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	3	0	0.23	50
1338	55	3	BGM-1722.3.2.3	BGM-1722	2	3	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0.09	44
1339	55	3	BGM-1722.3.2.4	BGM-1722	2	4	0	0	0	0	0	0	0	1	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0.27	138
1340	55	3	BGM-1722.3.2.5	BGM-1722	2	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.05	22
1341	56	3	VassouraPreta.3.2.1	VassouraPreta	2	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	3	0	0	3	0	0	3	0.55	138
1342	56	3	VassouraPreta.3.2.2	VassouraPreta	2	2	0	0	0	0	0	0	1	0	0	0	1	0	0	3	0	0	0	0	3	3	0	0	0.50	152
1343	56	3	VassouraPreta.3.2.3	VassouraPreta	2	3	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	2	0	0.23	68
1344	56	3	VassouraPreta.3.2.4	VassouraPreta	2	4	0	0	0	0	0	0	0	1	0	0	1	0	0	3	0	0	3	0	2	0	0	0	0.45	160
1345	56	3	VassouraPreta.3.2.5	VassouraPreta	2	5	0	0	0	0	0	0	0	1	0	0	1	0	0	3	0	0	0	0	2	0	0	0	0.32	124
1346	57	3	BRS-Tapioqueira.3.2.1	BRS-Tapioqueira	2	1	0	0	0	0	0	0	0	1	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0.32	156
1347	57	3	BRS-Tapioqueira.3.2.2	BRS-Tapioqueira	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1348	57	3	BRS-Tapioqueira.3.2.3	BRS-Tapioqueira	2	3	0	0	0	0	0	0	1	0	0	1	0	0	2	3	0	0	0	0	0	0	0	0	0.32	152
1349	57	3	BRS-Tapioqueira.3.2.4	BRS-Tapioqueira	2	4	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	3	0	0	0	0	0	0	0.27	108
1350	57	3	BRS-Tapioqueira.3.2.5	BRS-Tapioqueira	2	5	0	0	0	0	0	0	0	0	0	2	0	0	3	3	0	0	3	0	3	3	0	0	0.77	244
1351	58	3	BGM-0707.3.2.1	BGM-0707	2	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0.14	78
1352	58	3	BGM-0707.3.2.2	BGM-0707	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.05	26
1353	58	3	BGM-0707.3.2.3	BGM-0707	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1354	58	3	BGM-0707.3.2.4	BGM-0707	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1355	58	3	BGM-0707.3.2.5	BGM-0707	2	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	32
1356	59	3	Salangor.3.2.1	Salangor	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	3	0	0	0	0	0	0.27	92
1357	59	3	Salangor.3.2.2	Salangor	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0.09	36
1358	59	3	Salangor.3.2.3	Salangor	2	3	0	0	0	0	0	0	0	0	0	1	0	0	3	3	0	0	3	0	3	0	0	0	0.59	200
1359	59	3	Salangor.3.2.4	Salangor	2	4	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	3	3	0	0	0.45	120
1360	59	3	Salangor.3.2.5	Salangor	2	5	0	0	0	0	0	0	0	0	0	1	0	0	2	3	0	0	0	0	3	0	0	0	0.41	144
1361	60	3	BRS-PotiBranca.3.2.1	BRS-PotiBranca	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1362	60	3	BRS-PotiBranca.3.2.2	BRS-PotiBranca	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1363	60	3	BRS-PotiBranca.3.2.3	BRS-PotiBranca	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1364	60	3	BRS-PotiBranca.3.2.4	BRS-PotiBranca	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1365	60	3	BRS-PotiBranca.3.2.5	BRS-PotiBranca	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1366	61	3	BRS-Kiriris.3.2.1	BRS-Kiriris	2	1	0	0	0	0	0	0	1	0	0	0	1	0	0	3	0	3	3	0	3	3	0	0	0.77	230
1367	61	3	BRS-Kiriris.3.2.2	BRS-Kiriris	2	2	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	3	3	0	3	3	0	0	0.68	194
1368	61	3	BRS-Kiriris.3.2.3	BRS-Kiriris	2	3	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	3	3	0	0	0.45	118
1369	61	3	BRS-Kiriris.3.2.4	BRS-Kiriris	2	4	0	0	0	0	0	0	1	0	0	0	1	0	0	3	0	3	3	0	3	3	0	0	0.77	230
1370	61	3	BRS-Kiriris.3.2.5	BRS-Kiriris	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1371	62	3	BRS-NovoHorizonte.3.2.1	BRS-NovoHorizonte	2	1	0	0	0	0	0	0	0	1	0	0	0	0	1	3	0	3	3	0	0	3	0	0	0.64	200
1372	62	3	BRS-NovoHorizonte.3.2.2	BRS-NovoHorizonte	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	2	0	3	0	0	0	0.41	122
1373	62	3	BRS-NovoHorizonte.3.2.3	BRS-NovoHorizonte	2	3	0	0	0	0	0	0	0	0	0	0	1	0	2	3	0	0	3	0	3	3	0	0	0.68	196
1374	62	3	BRS-NovoHorizonte.3.2.4	BRS-NovoHorizonte	2	4	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	3	0	0	0	0	0	0	0.23	86
1375	62	3	BRS-NovoHorizonte.3.2.5	BRS-NovoHorizonte	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0.09	36
1376	63	3	2011-34-41.3.2.1	2011-34-41	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1377	63	3	2011-34-41.3.2.2	2011-34-41	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1378	63	3	2011-34-41.3.2.3	2011-34-41	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1379	63	3	2011-34-41.3.2.4	2011-34-41	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1380	63	3	2011-34-41.3.2.5	2011-34-41	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1381	64	3	Eucalipto.3.2.1	Eucalipto	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0.09	34
1382	64	3	Eucalipto.3.2.2	Eucalipto	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1383	64	3	Eucalipto.3.2.3	Eucalipto	2	3	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	3	0	0	0	0.32	94
1384	64	3	Eucalipto.3.2.4	Eucalipto	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	2	0	0.32	90
1385	64	3	Eucalipto.3.2.5	Eucalipto	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	3	0	3	3	0	0	0.59	142
1386	65	3	Corrente.3.2.1	Corrente	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	3	0	3	3	0	0	0.64	172
1387	65	3	Corrente.3.2.2	Corrente	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	3	0	0	0.36	78
1388	65	3	Corrente.3.2.3	Corrente	2	3	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	3	0	0	3	3	0	0	0.50	134
1389	65	3	Corrente.3.2.4	Corrente	2	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	3	0	0	3	0	0	0.45	116
1390	65	3	Corrente.3.2.5	Corrente	2	5	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	3	0	3	3	0	0	0.59	152
1391	66	3	BGM-0935.3.2.1	BGM-0935	2	1	0	0	0	0	0	0	1	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0.27	150
1392	66	3	BGM-0935.3.2.2	BGM-0935	2	2	0	0	0	0	1	0	1	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0.36	206
1393	66	3	BGM-0935.3.2.3	BGM-0935	2	3	0	0	0	0	0	0	1	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0.27	164
1394	66	3	BGM-0935.3.2.4	BGM-0935	2	4	0	0	0	0	1	1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0.36	226
1395	66	3	BGM-0935.3.2.5	BGM-0935	2	5	0	0	0	0	0	1	1	0	0	3	0	0	3	3	0	3	0	0	0	0	0	0	0.64	300
1396	67	3	2011-34-45.3.2.1	2011-34-45	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	3	3	0	0	0.45	102
1397	67	3	2011-34-45.3.2.2	2011-34-45	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00	0
1398	67	3	2011-34-45.3.2.3	2011-34-45	2	3	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	3	3	0	0	0	0	0	0.45	154
